study,study_id,cohort,measure,units,timepoint,timepoint_median,timepoint_range,timepoint_iqr,timepoint_sd,n_timepoints,inj_med,inj_iqr,inj_range,noninj_med,noninj_iqr,noninj_range,lsi_med,lsi_iqr,lsi_range,notes,graft_group,es_id,timepoint_mean,acl_n,female,inj_mean,inj_sd,noninj_mean,noninj_sd,lsi_mean,lsi_sd,group,graft,group_indep,group_indep_notes,timepoint_combo,combination_notes,ri,yi,vi,sei,zi,pval,ci.lb,ci.ub
Cristiani 2020,#2173,Cristiani 2020,single hop,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD/CI extracted graphically,hs,125,12,80,24,NA,NA,NA,NA,0.9655,0.102118585,HT Standard + HT Accelerated,HS,NA,NA,NA,NA,0.85,-0.035109177,1.40E-04,0.011825173,-2.969020086,0.002987511,-0.058286091,-0.011932263
Cristiani 2020,#2173,Cristiani 2020,single hop,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD/CI extracted graphically,hs,126,24,80,24,NA,NA,NA,NA,0.9745,0.077274316,HT Standard + HT Accelerated,HS,NA,NA,NA,NA,0.85,-0.02583076,7.86E-05,0.008865604,-2.91359279,0.003572956,-0.043207025,-0.008454495
Everhart 2020a,#1852,Everhart 2020a,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,145,5.998031496,508,289,NA,NA,NA,NA,0.768854331,0.181923344,Grade 0-1 cartilage damage + Grade 2-4 cartilage damage,Mixed,NA,NA,NA,NA,0.85,-0.262853754,1.10E-04,0.010498144,-25.03811765,2.35E-138,-0.283429738,-0.242277771
Everhart 2020a,#1852,Everhart 2020a,quad isk con 300,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,146,5.998031496,508,289,NA,NA,NA,NA,0.876976378,0.177333869,Grade 0-1 cartilage damage + Grade 2-4 cartilage damage,Mixed,NA,NA,NA,NA,0.85,-0.131275222,8.05E-05,0.008971642,-14.63224023,1.75E-48,-0.148859317,-0.113691127
Getgood 2020,#1473,Getgood 2020,quad isk con 90,lsi,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,149,0.1,356,202,NA,NA,NA,NA,0.750483146,0.268427119,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.287038085,3.59E-04,0.0189566,-15.14185474,8.58E-52,-0.324192339,-0.249883832
Getgood 2020,#1473,Getgood 2020,quad isk con 90,lsi,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,150,6,345,202,NA,NA,NA,NA,0.768573913,0.198853473,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.263218542,1.94E-04,0.013929579,-18.89637448,1.22E-79,-0.290520016,-0.235917069
Getgood 2020,#1473,Getgood 2020,quad isk con 90,lsi,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,151,12,328,202,NA,NA,NA,NA,0.8855,0.179786705,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.121602822,1.26E-04,0.011210683,-10.84704815,2.06E-27,-0.143575357,-0.099630286
Getgood 2020,#1473,Getgood 2020,quad isk con 90,lsi,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,152,24,300,202,NA,NA,NA,NA,0.906986667,0.189707786,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.097627529,1.46E-04,0.012076015,-8.084416368,6.25E-16,-0.121296083,-0.073958976
Getgood 2020,#1473,Getgood 2020,hs isk con 90,lsi,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,153,0.1,356,202,NA,NA,NA,NA,0.842651685,0.280103306,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.171201591,3.10E-04,0.017617535,-9.717681335,2.53E-22,-0.205731325,-0.136671857
Getgood 2020,#1473,Getgood 2020,hs isk con 90,lsi,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,154,6,345,202,NA,NA,NA,NA,0.83853913,0.223385759,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.176094032,2.06E-04,0.014342425,-12.27784186,1.19E-34,-0.204204669,-0.147983394
Getgood 2020,#1473,Getgood 2020,hs isk con 90,lsi,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,155,12,328,202,NA,NA,NA,NA,0.8745,0.204690004,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.134102985,1.67E-04,0.012924088,-10.37620503,3.18E-25,-0.159433731,-0.108772238
Getgood 2020,#1473,Getgood 2020,hs isk con 90,lsi,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,156,24,300,202,NA,NA,NA,NA,0.910066667,0.189961472,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.094237422,1.45E-04,0.012051239,-7.819729044,5.29E-15,-0.117857416,-0.070617428
Harput 2020a,#1010,Harput 2020a,quad mvic 60,nm,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,185,1,182,0,50.75741758,57.36353813,110.8085714,118.0816392,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.780746364,0.002008028,0.044811023,-17.42308719,5.51E-68,-0.868574356,-0.692918373
Harput 2020a,#1010,Harput 2020a,quad mvic 60,nm,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,186,3,182,0,98.70362637,101.9460634,126.0486264,130.3483491,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.244546069,0.001760584,0.041959316,-5.828171057,5.60E-09,-0.326784816,-0.162307322
Harput 2020a,#1010,Harput 2020a,quad mvic 60,nm,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,187,6,182,0,116.926044,118.7173479,135.0018132,137.0821293,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.143746577,0.001699394,0.041223705,-3.486988288,4.88E-04,-0.224543555,-0.0629496
Harput 2020a,#1010,Harput 2020a,hs mvic 60,nm,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,191,1,182,0,42.00664835,44.4743606,78.01302198,80.45231367,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.619047861,0.001803902,0.042472366,-14.57530895,4.03E-48,-0.70229217,-0.535803553
Harput 2020a,#1010,Harput 2020a,hs mvic 60,nm,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,192,3,182,0,62.27148352,64.41961006,81.23307692,82.68466773,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.265818923,0.001737204,0.041679775,-6.377647803,1.80E-10,-0.34750978,-0.184128066
Harput 2020a,#1010,Harput 2020a,hs mvic 60,nm,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,193,6,182,0,71.88181319,73.58724694,82.23181319,84.15613166,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.134518962,0.001726949,0.041556573,-3.237008106,0.0012079,-0.215968348,-0.053069577
Harput 2020a,#1010,Harput 2020a,single hop,% leg length,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,197,6,91,0,155.9197802,34.68940464,171.276044,27.34947563,NA,NA,BMI <25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.093934901,1.60E-04,0.012667296,-7.415544755,1.21E-13,-0.118762346,-0.069107457
Harput 2020a,#1010,Harput 2020a,vertical hop,cm,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,198,6,91,0,22.30791209,6.02025129,24.63901099,6.011206119,NA,NA,BMI <25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.099389582,2.24E-04,0.014980933,-6.634405193,3.26E-11,-0.128751671,-0.070027492
Harput 2020a,#1010,Harput 2020a,sebt anterior,% leg length,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,199,6,91,0,67.40472527,20.48578146,71.98186813,6.566915801,NA,NA,BMI <25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.065699132,5.89E-04,0.024259562,-2.708174686,0.00676544,-0.113247001,-0.018151264
Harput 2020a,#1010,Harput 2020a,sebt posteromedial,% leg length,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,200,6,91,0,92.3478022,8.320986827,94.88637363,9.803420097,NA,NA,BMI <25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.027118201,3.26E-05,0.005710406,-4.748909472,2.05E-06,-0.038310391,-0.015926011
Harput 2020a,#1010,Harput 2020a,sebt posterolateral,% leg length,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,201,6,91,0,91.5667033,14.82157141,93.09901099,14.41749223,NA,NA,BMI <25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.016595857,8.32E-05,0.009120165,-1.81968816,0.068806507,-0.034471052,0.001279339
Hu 2020,#679,Hu 2020,hs mvic 30 hhd,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,219,38.62857143,84,41,NA,NA,NA,NA,0.900380952,0.144162217,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.104937325,3.05E-04,0.017469703,-6.006818077,1.89E-09,-0.139177313,-0.070697337
Hu 2020,#679,Hu 2020,hs mvic 60 hhd,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,220,38.62857143,84,41,NA,NA,NA,NA,0.825357143,0.132087425,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.191939086,3.05E-04,0.017461434,-10.99217177,4.17E-28,-0.226162868,-0.157715303
Hu 2020,#679,Hu 2020,hs mvic 90 hhd,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,221,38.62857143,84,41,NA,NA,NA,NA,0.69997619,0.14991419,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.356708958,5.46E-04,0.023367908,-15.26490772,1.31E-52,-0.402509216,-0.3109087
Hu 2020,#679,Hu 2020,quad mvic 90 hhd,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,222,38.62857143,84,41,NA,NA,NA,NA,0.998785714,0.125846729,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.001215024,1.89E-04,0.013747698,-0.088380149,0.929574538,-0.028160016,0.025729968
Hu 2020,#679,Hu 2020,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,223,38.62857143,84,41,NA,NA,NA,NA,0.912928571,0.155687267,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.091097636,3.46E-04,0.018607013,-4.895876544,9.79E-07,-0.127566711,-0.054628562
Hu 2020,#679,Hu 2020,single leg squat test,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,224,38.62857143,84,41,NA,NA,NA,NA,0.955,0.12488713,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.046043939,2.04E-04,0.01426838,-3.226991306,0.001250993,-0.07400945,-0.018078427
Joseph 2020,#328,Joseph 2020,hs isk con 240,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,237,6,87,30,NA,NA,NA,NA,0.898643678,0.165297897,Lemaire Group + Reference,mixed,NA,NA,NA,NA,0.85,-0.106868677,3.89E-04,0.019720602,-5.419138522,5.99E-08,-0.145520347,-0.068217006
Joseph 2020,#328,Joseph 2020,quad isk con 240,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,238,6,87,30,NA,NA,NA,NA,0.836505747,0.130565752,Lemaire Group + Reference,mixed,NA,NA,NA,NA,0.85,-0.178521888,2.80E-04,0.016734037,-10.66819024,1.43E-26,-0.211319998,-0.145723779
Joseph 2020,#328,Joseph 2020,hs isk con 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,239,6,87,30,NA,NA,NA,NA,0.912988506,0.192546068,Lemaire Group + Reference,mixed,NA,NA,NA,NA,0.85,-0.091031988,5.11E-04,0.022610477,-4.0260977,5.67E-05,-0.135347708,-0.046716268
Joseph 2020,#328,Joseph 2020,quad isk con 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,240,6,87,30,NA,NA,NA,NA,0.857678161,0.148545976,Lemaire Group + Reference,mixed,NA,NA,NA,NA,0.85,-0.153526354,3.45E-04,0.018568504,-8.268105761,1.36E-16,-0.189919952,-0.117132755
Joseph 2020,#328,Joseph 2020,hs isk ecc 30,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,241,6,87,30,NA,NA,NA,NA,0.884781609,0.149612206,Lemaire Group + Reference,mixed,NA,NA,NA,NA,0.85,-0.122414434,3.29E-04,0.018128894,-6.752449023,1.45E-11,-0.157946413,-0.086882454
Kew 2020,#6631,Kew 2020,quad isk con 90,lsi,1,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,247,5.91,169,89,NA,NA,NA,NA,0.698455621,0.165059385,Femoral nerve block (Femoral + Fem&Sciatic) + No femoral block (Sciatic+saphenous & saphenous),mixed,NA,NA,NA,NA,0.85,-0.358883637,3.30E-04,0.0181785,-19.74220252,9.36E-87,-0.394512843,-0.32325443
Krishna 2020,#6348,Krishna 2020,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,251,24,56,13,NA,NA,NA,NA,0.9365,0.091342711,5 Strand Graft + 4 Strand Graft,HS,NA,NA,NA,NA,0.85,-0.065605757,1.70E-04,0.013033832,-5.033497397,4.82E-07,-0.091151597,-0.040059917
Roger 2020,#3930,Roger 2020,quad isk con 60,lsi,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,291,0.1,60,11,NA,NA,NA,NA,0.78815,0.211269274,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.238066852,0.001197578,0.034606034,-6.879345084,6.01E-12,-0.305893433,-0.170240271
Roger 2020,#3930,Roger 2020,quad isk con 60,lsi,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,292,6,60,11,NA,NA,NA,NA,0.6245,0.16323452,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.470803949,0.001138696,0.033744573,-13.95199009,3.06E-44,-0.536942097,-0.404665801
Roger 2020,#3930,Roger 2020,quad isk con 60,lsi,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,293,24,60,11,NA,NA,NA,NA,0.8375,0.145516322,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.177334015,5.03E-04,0.022431136,-7.905708175,2.66E-15,-0.221298234,-0.133369797
Roger 2020,#3930,Roger 2020,hs isk con 60,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,294,0.1,60,11,NA,NA,NA,NA,0.88795,0.169102559,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.118839844,6.04E-04,0.024585896,-4.833659233,1.34E-06,-0.167027315,-0.070652373
Roger 2020,#3930,Roger 2020,hs isk con 60,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,295,6,60,11,NA,NA,NA,NA,0.741,0.120826251,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.299754654,4.43E-04,0.021050745,-14.23962214,5.20E-46,-0.341013356,-0.258495952
Roger 2020,#3930,Roger 2020,hs isk con 60,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,296,24,60,11,NA,NA,NA,NA,0.8435,0.13943986,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.170195377,4.55E-04,0.021341563,-7.97483182,1.53E-15,-0.212024072,-0.128366682
Roger 2020,#3930,Roger 2020,quad isk con 240,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,297,0.1,60,11,NA,NA,NA,NA,0.84955,0.210235012,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.163048481,0.00102066,0.031947764,-5.103595952,3.33E-07,-0.225664949,-0.100432014
Roger 2020,#3930,Roger 2020,quad isk con 240,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,298,6,60,11,NA,NA,NA,NA,0.7245,0.164259251,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.322273517,8.57E-04,0.029269535,-11.01054445,3.40E-28,-0.379640752,-0.264906283
Roger 2020,#3930,Roger 2020,quad isk con 240,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,299,24,60,11,NA,NA,NA,NA,0.879,0.144711285,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.128970381,4.52E-04,0.021253864,-6.068090998,1.29E-09,-0.170627189,-0.087313573
Roger 2020,#3930,Roger 2020,hs isk con 240,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,300,0.1,60,11,NA,NA,NA,NA,0.8705,0.18776712,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.13868752,7.75E-04,0.02784679,-4.980377197,6.35E-07,-0.193266226,-0.084108814
Roger 2020,#3930,Roger 2020,hs isk con 240,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,301,6,60,11,NA,NA,NA,NA,0.7965,0.177743149,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.22752815,8.30E-04,0.028809218,-7.897755224,2.84E-15,-0.283993179,-0.171063121
Roger 2020,#3930,Roger 2020,hs isk con 240,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,302,24,60,11,NA,NA,NA,NA,0.8945,0.177787008,4ST + ST/G,mixed,NA,NA,NA,NA,0.85,-0.111490376,6.58E-04,0.025659256,-4.345035492,1.39E-05,-0.161781593,-0.061199159
Stropnik 2020,#8405,Stropnik 2020,single hop,lsi,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,317,0.1,60,19,NA,NA,NA,NA,0.77705,0.225165433,Normal IKDC + Sub-normal IKDC,HS,NA,NA,NA,NA,0.85,-0.252250581,0.00139944,0.037409089,-6.74302929,1.55E-11,-0.325571047,-0.178930114
Stropnik 2020,#8405,Stropnik 2020,single hop,lsi,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,318,6,60,19,NA,NA,NA,NA,0.82575,0.14962208,Normal IKDC + Sub-normal IKDC,HS,NA,NA,NA,NA,0.85,-0.191463215,5.47E-04,0.023392222,-8.184909183,2.73E-16,-0.237311128,-0.145615302
Stropnik 2020,#8405,Stropnik 2020,single hop,lsi,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,319,12,60,19,NA,NA,NA,NA,0.91945,0.128502908,Normal IKDC + Sub-normal IKDC,HS,NA,NA,NA,NA,0.85,-0.083979614,3.26E-04,0.018043019,-4.654410229,3.25E-06,-0.119343282,-0.048615946
Stropnik 2020,#8405,Stropnik 2020,quad isk con 60,nm/kg,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,320,6,37,19,2.104324324,0.581960482,2.581891892,0.553676288,0.823567568,0.108580626,Normal IKDC + Sub-normal IKDC,HS,NA,NA,NA,NA,0.85,-0.204527992,5.85E-04,0.024189164,-8.455355795,2.78E-17,-0.251937883,-0.157118101
Stropnik 2020,#8405,Stropnik 2020,hs isk con 60,nm/kg,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,321,6,37,19,1.128108108,0.291345898,1.380540541,0.351496372,0.836594595,0.128303559,Normal IKDC + Sub-normal IKDC,HS,NA,NA,NA,NA,0.85,-0.20193313,5.34E-04,0.023097849,-8.742508138,2.28E-18,-0.247204081,-0.156662178
Stropnik 2020,#8405,Stropnik 2020,quad isk con 240,nm/kg,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,322,6,37,19,1.231081081,0.325698257,1.38,0.338907559,0.909162162,0.123071234,Normal IKDC + Sub-normal IKDC,HS,NA,NA,NA,NA,0.85,-0.114190788,5.37E-04,0.023163322,-4.929810488,8.23E-07,-0.159590065,-0.068791511
Stropnik 2020,#8405,Stropnik 2020,hs isk con 240,nm/kg,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,323,6,37,19,0.796756757,0.214224105,0.891891892,0.292829471,0.931243243,0.138610346,Normal IKDC + Sub-normal IKDC,HS,NA,NA,NA,NA,0.85,-0.112795494,8.11E-04,0.028483142,-3.960079004,7.49E-05,-0.168621427,-0.056969561
Welling 2020,#7293,Welling 2020,single hop,cm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,331,10.1,64,20,157.709375,31.16747755,163.34375,27.93263083,0.96509375,0.099879089,RTS + No RTS,mixed,NA,NA,NA,NA,0.85,-0.035102935,1.69E-04,0.013018732,-2.696340624,0.007010594,-0.060619181,-0.00958669
Welling 2020,#7293,Welling 2020,triple hop,cm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,332,10.1,64,20,509.190625,89.32997367,524.415625,82.34210136,0.97034375,0.074157644,RTS + No RTS,mixed,NA,NA,NA,NA,0.85,-0.029462092,1.34E-04,0.011594128,-2.541121912,0.011049738,-0.052186165,-0.006738019
Welling 2020,#7293,Welling 2020,side hop,reps,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,333,10.1,64,20,50.628125,14.83294776,52.290625,12.67101077,0.96115625,0.151700333,RTS + No RTS,mixed,NA,NA,NA,NA,0.85,-0.032309849,3.73E-04,0.019310233,-1.673198249,0.094288275,-0.070157211,0.005537513
Welling 2020,#7293,Welling 2020,quad isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,334,10.1,64,20,219.428125,49.1331927,234.828125,51.48261062,0.937875,0.091284919,RTS + No RTS,mixed,NA,NA,NA,NA,0.85,-0.067829133,2.30E-04,0.015180632,-4.468136404,7.89E-06,-0.097582625,-0.038075642
Welling 2020,#7293,Welling 2020,hs isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,335,10.1,64,20,130.134375,33.29059984,133.653125,33.29155701,0.97625,0.102433951,RTS + No RTS,mixed,NA,NA,NA,NA,0.85,-0.026680254,2.99E-04,0.017303202,-1.541925782,0.12309163,-0.060593907,0.0072334
Welling 2020,#7293,Welling 2020,quad isk con 180,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,336,10.1,64,20,154.965625,36.75848123,163.96875,36.48231089,0.93265625,0.151807284,RTS + No RTS,mixed,NA,NA,NA,NA,0.85,-0.056472543,2.51E-04,0.015835777,-3.566136604,3.62E-04,-0.087510095,-0.025434991
Welling 2020,#7293,Welling 2020,hs isk con 180,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,337,10.1,64,20,102.8375,26.19348944,106.234375,25.10196172,0.9673125,0.100808143,RTS + No RTS,mixed,NA,NA,NA,NA,0.85,-0.032497666,2.87E-04,0.016953338,-1.916888908,0.055252046,-0.065725598,7.30E-04
Welling 2020,#7293,Welling 2020,quad isk con 300,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,338,10.1,64,20,118.740625,30.35014562,126.85625,30.44812854,0.937,0.087412723,RTS + No RTS,mixed,NA,NA,NA,NA,0.85,-0.066113063,2.91E-04,0.017069499,-3.873169493,1.07E-04,-0.099568667,-0.03265746
Welling 2020,#7293,Welling 2020,hs isk con 300,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,339,10.1,64,20,87.153125,22.2365527,88.390625,21.30157397,0.98609375,0.099029692,RTS + No RTS,mixed,NA,NA,NA,NA,0.85,-0.014099283,2.91E-04,0.017069071,-0.826013498,0.408796435,-0.047554047,0.019355481
Yuya 2020,#7046,Yuya 2020,quad isk con 60,lsi,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,349,3,420,198,NA,NA,NA,NA,0.644614286,0.180829945,Excellent pre QSI + Good pre QSI + Moderate pre QSI + Poor pre QSI,HS,NA,NA,NA,NA,0.85,-0.439103148,1.87E-04,0.013688182,-32.07899629,8.66E-226,-0.465931492,-0.412274803
Yuya 2020,#7046,Yuya 2020,quad isk con 60,lsi,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,350,6,420,198,NA,NA,NA,NA,0.801880952,0.183064011,Excellent pre QSI + Good pre QSI + Moderate pre QSI + Poor pre QSI,HS,NA,NA,NA,NA,0.85,-0.220795121,1.24E-04,0.01113957,-19.82079367,1.97E-87,-0.242628277,-0.198961964
Yuya 2020,#7046,Yuya 2020,quad isk con 60,lsi,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,351,12,420,198,NA,NA,NA,NA,0.868790476,0.184022546,Excellent pre QSI + Good pre QSI + Moderate pre QSI + Poor pre QSI,HS,NA,NA,NA,NA,0.85,-0.140653292,1.07E-04,0.010335496,-13.60876027,3.55E-42,-0.160910492,-0.120396091
Yuya 2020,#7046,Yuya 2020,single hop,lsi,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,352,12,420,198,NA,NA,NA,NA,0.919728571,0.100324962,Excellent pre QSI + Good pre QSI + Moderate pre QSI + Poor pre QSI,HS,NA,NA,NA,NA,0.85,-0.083676684,2.83E-05,0.00532261,-15.72098591,1.09E-55,-0.094108808,-0.073244559
